,spy,raw_long_only,gated_long_only,gated_offset_p10,gated_offset_p90,gated_picks_offset0,raw_picks_offset0
2021-01-04,0.986386063630372,0.9999761904761906,1.0,1.0,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-05,0.9931796606638527,1.0013239951520718,1.0,1.0,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-06,0.9991173286526411,1.0034575132458925,1.0,1.0,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-07,1.0139615863042934,1.0056202832713517,0.9999761904761906,1.0,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-08,1.0197390635161252,1.005278864731706,0.9999952402641377,1.0,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-11,1.0128651518949638,1.0049860984295038,0.999711652020506,0.9995,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-12,1.0130789149569346,1.012493028693622,1.0035165258925052,1.0,1.023598197693975,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-13,1.0158073312663722,1.0102337010948628,1.0022700832921376,1.0,1.017097377681674,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-14,1.0122500789336324,1.0187925253793961,1.007485645368956,1.0,1.0389663060763683,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-15,1.0048678882024444,1.0097716237235712,1.001662166849609,0.9995,1.0168161803864921,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-19,1.0127580950046164,1.0167648421565711,1.0064084807232945,1.0,1.031273947239046,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-20,1.026773253593924,1.0198450601946394,1.0087482261278882,1.0,1.036994882302128,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-21,1.027709321866935,1.0110097621001617,1.0022713795257425,0.9918303386459322,1.0190508439798145,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-22,1.0240718426261954,1.0070822542201736,0.9991847914903451,0.9848974743883254,1.0135046249511297,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-25,1.0281107194459762,1.0005474829016496,0.9942788259691218,0.9760500096399055,1.0032631061173236,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-26,1.0265057428875772,0.9924851462003554,0.9882413369726768,0.9657604360428075,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-27,1.0014175174006898,0.9772229144385692,0.9763724878948741,0.9488533287710778,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-28,1.0100299417342213,0.9915914469738956,0.987205810582417,0.9647729333307389,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-01-29,0.9898096044497785,0.9678239049845493,0.9700605472737678,0.9397832086813263,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-02-01,1.0062853179234539,0.9792661912817686,0.9779717383090555,0.9524897945317924,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-02-02,1.020514502613775,0.9976743787271234,0.989829912302192,0.9720046608160345,1.0,,"ALGN,AMZN,ANET,APA,AVGO,BIIB,CCL,CNC,CSX,CVS,DVN,EOG,EXPE,FANG,FRT,GM,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,LYV,MGM,MPC,MTB,NCLH,NVDA,OXY,PSX,RCL,REG,RL,SLB,SPG,UAL,VLO,WYNN"
2021-02-03,1.021316947053134,1.019982148523002,1.0037127093837115,0.9914986121108189,1.0188059714509634,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-04,1.0329249476837263,1.0358645131497586,1.0143808408676454,1.0,1.03581124865259,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-05,1.036990479126493,1.042622619897784,1.019177271060927,1.0,1.0422725736666558,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-08,1.0444794637089856,1.0678002559482627,1.038287276351303,1.0,1.067802377346318,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-09,1.0437839884802929,1.0623623885274693,1.0342505243806213,1.0,1.0629554947783972,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-10,1.043329369334961,1.0757505106604799,1.044118645071203,1.0,1.0739493886129092,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-11,1.045014485121679,1.0758073102415562,1.044298468559567,1.0,1.0751216279950244,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-12,1.0501767140128175,1.086633515630675,1.052793607636333,1.0,1.0866651085716414,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-16,1.0492672126831113,1.10091062263939,1.063261177472105,1.0,1.0981876530755657,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-17,1.0495078934071105,1.1045199304957196,1.0654304758117763,1.0,1.100677245914717,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-18,1.0450412274243452,1.089941675387514,1.0540135643981454,1.0,1.0860607076267443,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-19,1.043195657821628,1.107021373147351,1.0662148106649783,1.0,1.1053822757790788,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-22,1.0351716518264422,1.1192732662497265,1.0739399174744946,1.0,1.1239704074718404,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-23,1.0364288030908138,1.128046686538379,1.0797815993303121,1.0,1.1361860269838853,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-24,1.0478495199230593,1.1605163019423048,1.1041144463219874,1.0,1.171070780884185,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-25,1.0226008406201725,1.1186601080514216,1.0727410768800962,1.0,1.126634910101084,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-02-26,1.0173316425183676,1.1192097664804368,1.0731230723937732,1.0,1.1279134827368598,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-03-01,1.0419920788422707,1.1444998104576576,1.0913100678304777,1.0,1.141988278997222,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-03-02,1.0338612789957804,1.1356003874486866,1.0851306621233892,1.0,1.141988278997222,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-03-03,1.020166940358791,1.1317881861194363,1.0814120746004454,1.0,1.1413022943151292,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-03-04,1.0075423815081452,1.1181656850479114,1.0715111669161483,1.0,1.1307825370777296,"AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN","AMZN,ANET,APA,AVGO,BIIB,BKNG,CCL,CNC,CSX,CVS,DAL,DVN,EOG,EXPE,FANG,FRT,GOOG,GOOGL,HAL,HPE,HST,IR,KIM,LRCX,MGM,MPC,MTB,NCLH,OKE,OXY,PSX,RCL,REG,RL,SLB,SPG,TSLA,UAL,VLO,WYNN"
2021-03-05,1.0260779537245939,1.1407721008225011,1.0892721111742931,1.0,1.1498154090659807,"A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC","A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC"
2021-03-08,1.0209691217591073,1.126377545274148,1.0792775113627957,1.0,1.1404762101318011,"A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC","A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC"
2021-03-09,1.0355463071028173,1.1447852417301632,1.090874886748074,1.0,1.150826679397023,"A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC","A,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMZN,ANET,AVGO,CCL,CNC,COO,CSX,CVS,DVN,EOG,FANG,FOXA,GOOG,GOOGL,HAL,HPE,LRCX,MCHP,MOS,MPWR,NCLH,NVDA,OXY,RCL,RTX,TER,TSLA,WAB,WDC"
